Category,Only used for downloading images,,Metadata displayed,,,,,,,,,,,not shown,Used for georeferencing,,
column title,download_original_image_link,link_id,title,caption,original_id,date_shot,date_min,date_max,license,photographer_id,download_link,link,shop_link,date_orig,longitude,latitude,view_type
description,link to download original image,identifier to link metadata to image file (exÂ : identifier.tif),title of image,description of image,Identifier used to link back export to original data,exact date if known (dd/mm/yyyy) else use date_min and date_max,start of date range (dd/mm/yyyy),end of date range (dd/mm/yyyy) ,licence information,id of phographer (link to info in external csv),link for user to download original image (optional),deeplink to image info page (optional),link to buy full image (optional),original date (free string like 19th century),a priori position (optional),a priori position (optional),(terrestrial / highOblique / lowOblique / nadir)
,https://dl.ndl.go.jp/api/iiif/1301729/manifest.json,1301729_002,Ōigawa Rendai Ferry,大井川蓮台渡,1301729_002,,01/01/1769,24/02/1825,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1301729). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,138.1466,34.8285,lowOblique
,https://dl.ndl.go.jp/api/iiif/1301729/manifest.json,1301729_003,Ōigawa Rendai Ferry,大井川蓮台渡,1301729_003,,01/01/1769,24/02/1825,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1301729). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,138.1466,34.8285,lowOblique
,https://dl.ndl.go.jp/api/iiif/1301982/manifest.json,1301982,The Yoroi Ferry Crossing,Series: 江都勝景 Scenic Views of Edo,1301982,,01/01/1835,31/12/1839,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1301982). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7794,35.6842,lowOblique
,https://dl.ndl.go.jp/api/iiif/1301983/manifest.json,1301983,,Series: 江都名所 Famous Sights in Edo,1301983,,01/01/1834,31/12/1834,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1301983). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139,35,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302018/manifest.json,1302018,Tsukiji Gate Site,築地御門跡之図,1302018,,01/01/1853,31/12/1853,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302018). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniyoshi_utagawa,,,,,139.7707,35.6654,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302021/manifest.json,1302021,Atago Hill in Shiba,芝愛宕山之図,1302021,,01/01/1853,31/12/1853,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302021). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniyoshi_utagawa,,,,,139.7476,35.6554,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302023/manifest.json,1302023,Nihonbashi Bridge in Edo,Series: 冨嶽三十六景 Thirty-Six Views of Mount Fuji,1302023,,01/01/1858,31/12/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302023). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302088/manifest.json,1302088,Nihonbashi,Series: 江戸名所日本橋 Famous Places in Edo,1302088,,01/01/1858,31/12/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302088). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302089/manifest.json,1302089,Clear skies at Nihonbashi,Series: 江戸名所三夕の眺 View of Edo's famous places on three evenings,1302089,,01/01/1797,12/10/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302089). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302090/manifest.json,1302090,"1, Nihonbashi", 東海道 [Fifty-three Stations of the] Tōkaidō,1302090,,01/01/1797,12/10/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302090). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302095/manifest.json,1302095,All the famous bridges of Edo,Series: 江戸名所橋尽,1302095,,01/01/1797,12/10/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302095). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.8072,35.7186,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302096/manifest.json,1302096,Nihonbashi in the snow,日本橋雪[中] / Series: 東都名所 Famous Places in the Eastern Capital,1302096,,01/01/1842,31/12/1842,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302096). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302525/manifest.json,1302525,"Drums, entrance to the venue, and drawings in front of the gate",太鼓・場所入・門前の図,1302525,,01/01/1856,31/12/1856,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302525). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kunisato_utagawa,,,,,39.7928,35.6938,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302527/manifest.json,1302527_004,"Outer Shrine main hall, Tamagushi-no-miwa gate"," Inner Shrine main hall, Futami-no-ura, visiting the subsidiary shrines, Furuichi, Ujibashi Bridge, Imazan-yama Hill, Asukayama Hill, Okage-michi pilgrimage route, Takakura-yama Hill, Amano-Iwato Cave 伊勢参宮略図　外宮拝殿・玉串御門・内宮正殿・二見ノ浦・末社順拝・古市・宇治橋・間の山・朝熊山・おかげ参りの図　高倉山・天の岩戸 Simplified map of the Ise Shrine pilgrimage route",1302527_004,,01/01/1855,31/12/1855,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302527). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.738,35.7541,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302528/manifest.json,1302528_004,"Panoramic View of Gotenyama cherry blossom viewing, Shinagawa ",御殿山花見 品川全図 / Series: 東都名所 Famous Places in the Eastern Capital,1302528_004,,01/01/1842,31/12/1842,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302528). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7403,35.609,lowOblique
,https://dl.ndl.go.jp/api/iiif/1302531/manifest.json,1302531_004,Panoramic View of Kasumigaseki,霞ケ関全図 / Series: 東都名所 Famous Places in the Eastern Capital,1302531_004,,01/01/1842,31/12/1842,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1302531). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7522,35.6745,lowOblique
